short_name	gene_name	n_cells_assigned	n_guides	label_canonical
Huangfu DE	OR51T1	923	6	negative_control
Huangfu DE	OR52E6	1096	6	negative_control
Huangfu DE	OR52N2	870	6	negative_control
Huangfu DE	OR52W1	2295	6	negative_control
Huangfu DE	OR56A4	1053	6	negative_control
Huangfu DE	OR5A2	957	6	negative_control
Huangfu DE	OR5AC2	1248	6	negative_control
Huangfu DE	OR5AK2	1275	6	negative_control
Huangfu DE	OR5AP2	1439	6	negative_control
Huangfu DE	OR5B3	1484	6	negative_control
Huangfu DE	OR5C1	1719	6	negative_control
Huangfu DE	OR5D13	1802	6	negative_control
Huangfu DE	OR5K2	1651	6	negative_control
Huangfu DE	OR5K3	1211	6	negative_control
Huangfu DE	OR5L1	704	6	negative_control
Huangfu DE	OR5L2	1047	6	negative_control
Huangfu DE	OR5M1	886	6	negative_control
Huangfu DE	OR5M11	657	6	negative_control
Huangfu DE	OR5M8	1420	6	negative_control
Huangfu DE	OR5P2	1358	6	negative_control
Huangfu DE	OR5T1	1271	6	negative_control
Huangfu DE	OR5T2	1655	6	negative_control
Huangfu DE	OR5T3	831	6	negative_control
Huangfu DE	OR6C1	672	6	negative_control
Huangfu DE	OR6F1	1527	6	negative_control
Huangfu DE	OR6M1	1930	6	negative_control
Huangfu DE	OR6P1	1321	6	negative_control
Huangfu DE	OR7A10	1254	6	negative_control
Huangfu DE	OR8A1	660	6	negative_control
Huangfu DE	OR8B3	977	6	negative_control
Huangfu DE	OR8B4	938	6	negative_control
Huangfu DE	OR8B8	1440	6	negative_control
Huangfu DE	OR8G5	1127	6	negative_control
Huangfu DE	OR8H1	1025	6	negative_control
Huangfu DE	OR8H3	1651	6	negative_control
Huangfu DE	OR8K1	1633	6	negative_control
Huangfu DE	OR8U8	950	6	negative_control
Huangfu DE	OR9A2	1873	6	negative_control
Huangfu DE	OR9I1	1799	6	negative_control
Huangfu DE	OR9K2	771	6	negative_control
Huangfu DE	OR9Q1	1139	6	negative_control
Huangfu DE	ORAI1	690	6	negative_control
Huangfu DE	OSR1	604	6	tf_targeting
Huangfu DE	OSR2	496	6	tf_targeting
Huangfu DE	OTP	1122	6	tf_targeting
Huangfu DE	OTX1	854	6	tf_targeting
Huangfu DE	OTX2	536	6	tf_targeting
Huangfu DE	OVOL1	554	6	tf_targeting
Huangfu DE	OVOL2	645	6	tf_targeting
Huangfu DE	OVOL3	990	6	tf_targeting
Huangfu DE	OXSR1	596	6	tf_targeting
Huangfu DE	PA2G4	532	6	tf_targeting
Huangfu DE	PARP1	591	6	tf_targeting
Huangfu DE	PATZ1	1542	12	tf_targeting
Huangfu DE	PAWR	471	6	tf_targeting
Huangfu DE	PAX1	365	6	tf_targeting
Huangfu DE	PAX2	943	6	tf_targeting
Huangfu DE	PAX3	1057	6	tf_targeting
Huangfu DE	PAX4	398	6	tf_targeting
Huangfu DE	PAX5	514	6	tf_targeting
Huangfu DE	PAX6	822	6	tf_targeting
Huangfu DE	PAX7	655	6	tf_targeting
Huangfu DE	PAX9	1576	12	tf_targeting
Huangfu DE	PAXBP1	1065	6	tf_targeting
Huangfu DE	PBRM1	715	6	tf_targeting
Huangfu DE	PBX1	945	6	tf_targeting
Huangfu DE	PBX2	453	6	tf_targeting
Huangfu DE	PBX3	620	6	tf_targeting
Huangfu DE	PBX4	582	6	tf_targeting
Huangfu DE	PCGF2	1383	12	tf_targeting
Huangfu DE	PCGF6	420	6	tf_targeting
Huangfu DE	PDX1	880	6	tf_targeting
Huangfu DE	PEG3	303	3	tf_targeting
Huangfu DE	PFDN5	855	6	tf_targeting
Huangfu DE	PGBD1	700	6	tf_targeting
Huangfu DE	PGR	759	6	tf_targeting
Huangfu DE	PHB2	654	6	tf_targeting
Huangfu DE	PHF1	415	6	tf_targeting
Huangfu DE	PHF19	490	6	tf_targeting
Huangfu DE	PHF2	591	6	tf_targeting
Huangfu DE	PHF20	199	6	tf_targeting
Huangfu DE	PHF21A	1008	6	tf_targeting
Huangfu DE	PHOX2A	428	6	tf_targeting
Huangfu DE	PHOX2B	1854	6	tf_targeting
Huangfu DE	PHTF1	650	6	tf_targeting
Huangfu DE	PIAS3	830	6	tf_targeting
Huangfu DE	PIAS4	505	6	tf_targeting
Huangfu DE	PIN1	680	6	tf_targeting
Huangfu DE	PITX1	416	6	tf_targeting
Huangfu DE	PITX2	1205	12	tf_targeting
Huangfu DE	PITX3	751	6	tf_targeting
Huangfu DE	PKNOX1	770	6	tf_targeting
Huangfu DE	PKNOX2	502	6	tf_targeting
Huangfu DE	PLAG1	724	6	tf_targeting
Huangfu DE	PLAGL1	944	12	tf_targeting
Huangfu DE	PLAGL2	720	6	tf_targeting
Huangfu DE	PLEK	1197	6	tf_targeting
Huangfu DE	PLEKHA5	422	6	tf_targeting
Huangfu DE	PLSCR1	747	6	tf_targeting
Huangfu DE	POGK	1003	6	tf_targeting
Huangfu DE	POLR1D	1239	3	positive_control
Huangfu DE	POLR3C	1989	6	tf_targeting
Huangfu DE	POLR3K	501	6	tf_targeting
Huangfu DE	POU1F1	466	6	tf_targeting
Huangfu DE	POU2AF1	805	6	tf_targeting
Huangfu DE	POU2F1	978	12	tf_targeting
Huangfu DE	POU2F2	730	6	tf_targeting
Huangfu DE	POU2F3	1496	12	tf_targeting
Huangfu DE	POU3F1	1071	6	tf_targeting
Huangfu DE	POU3F2	1113	6	tf_targeting
Huangfu DE	POU3F3	924	6	tf_targeting
Huangfu DE	POU3F4	583	6	tf_targeting
Huangfu DE	POU4F1	560	6	tf_targeting
Huangfu DE	POU4F2	852	6	tf_targeting
Huangfu DE	POU4F3	1078	6	tf_targeting
Huangfu DE	POU5F1	537	12	tf_targeting
Huangfu DE	POU5F1B	504	6	tf_targeting
Huangfu DE	POU5F2	784	6	tf_targeting
Huangfu DE	POU6F1	702	6	tf_targeting
Huangfu DE	POU6F2	727	6	tf_targeting
Huangfu DE	PPARA	423	6	tf_targeting
Huangfu DE	PPARD	524	6	tf_targeting
Huangfu DE	PPARG	1090	12	tf_targeting
Huangfu DE	PPIL4	784	6	tf_targeting
Huangfu DE	PPP1CB	707	6	tf_targeting
Huangfu DE	PPP1R13L	1134	12	tf_targeting
Huangfu DE	PRDM1	1047	6	tf_targeting
Huangfu DE	PRDM10	763	6	tf_targeting
Huangfu DE	PRDM11	1312	12	tf_targeting
Huangfu DE	PRDM12	653	6	tf_targeting
Huangfu DE	PRDM13	729	6	tf_targeting
Huangfu DE	PRDM14	473	6	tf_targeting
Huangfu DE	PRDM15	651	6	tf_targeting
Huangfu DE	PRDM16	692	6	tf_targeting
Huangfu DE	PRDM2	366	6	tf_targeting
Huangfu DE	PRDM4	1043	6	tf_targeting
Huangfu DE	PRDM5	893	6	tf_targeting
Huangfu DE	PRDM6	726	6	tf_targeting
Huangfu DE	PRDM7	530	6	tf_targeting
Huangfu DE	PRDM8	1686	12	tf_targeting
Huangfu DE	PRDM9	361	6	tf_targeting
Huangfu DE	PREB	244	6	tf_targeting
Huangfu DE	PRKRIP1	987	12	tf_targeting
Huangfu DE	PRKRIR	433	6	tf_targeting
Huangfu DE	PRMT3	612	6	tf_targeting
Huangfu DE	PROP1	529	6	tf_targeting
Huangfu DE	PROX1	800	6	tf_targeting
Huangfu DE	PROX2	1080	6	tf_targeting
Huangfu DE	PRR12	950	6	tf_targeting
Huangfu DE	PRRX1	2072	12	tf_targeting
Huangfu DE	PRRX2	474	6	tf_targeting
Huangfu DE	PSIP1	792	6	tf_targeting
Huangfu DE	PSMA1	586	6	tf_targeting
Huangfu DE	PSMB1	729	6	tf_targeting
Huangfu DE	PSMB4	632	6	tf_targeting
Huangfu DE	PSMC3	916	6	tf_targeting
Huangfu DE	PTF1A	638	6	tf_targeting
Huangfu DE	PTTG1	113	6	tf_targeting
Huangfu DE	PUF60	622	6	tf_targeting
Huangfu DE	PURA	2047	12	tf_targeting
Huangfu DE	PURB	681	6	tf_targeting
Huangfu DE	PURG	529	6	tf_targeting
Huangfu DE	RAG1	563	6	tf_targeting
Huangfu DE	RARA	1587	12	tf_targeting
Huangfu DE	RARB	450	6	tf_targeting
Huangfu DE	RARG	1887	12	tf_targeting
Huangfu DE	RAX	577	6	tf_targeting
Huangfu DE	RAX2	1003	6	tf_targeting
Huangfu DE	RB1	495	6	tf_targeting
Huangfu DE	RB1CC1	1095	12	tf_targeting
Huangfu DE	RBAK	1062	12	tf_targeting
Huangfu DE	RBCK1	832	6	tf_targeting
Huangfu DE	RBL2	1279	12	tf_targeting
Huangfu DE	RBMS1	648	6	tf_targeting
Huangfu DE	RBPJ	928	6	tf_targeting
Huangfu DE	RBPJL	882	6	tf_targeting
Huangfu DE	RC3H2	437	6	tf_targeting
Huangfu DE	RCAN1	471	6	tf_targeting
Huangfu DE	RCOR1	774	6	tf_targeting
Huangfu DE	RCOR2	814	6	tf_targeting
Huangfu DE	RCOR3	986	6	tf_targeting
Huangfu DE	REL	662	6	tf_targeting
Huangfu DE	RELA	1102	6	tf_targeting
Huangfu DE	RELB	703	6	tf_targeting
Huangfu DE	REPIN1	1100	6	tf_targeting
Huangfu DE	RERE	737	6	tf_targeting
Huangfu DE	REST	1543	12	tf_targeting
Huangfu DE	REXO4	501	6	tf_targeting
Huangfu DE	RFX1	1856	6	tf_targeting
Huangfu DE	RFX2	727	6	tf_targeting
Huangfu DE	RFX3	302	6	tf_targeting
Huangfu DE	RFX4	906	6	tf_targeting
Huangfu DE	RFX5	458	6	tf_targeting
Huangfu DE	RFX6	536	6	tf_targeting
Huangfu DE	RFX7	667	6	tf_targeting
Huangfu DE	RFX8	547	6	tf_targeting
Huangfu DE	RFXANK	650	6	tf_targeting
Huangfu DE	RFXAP	698	6	tf_targeting
Huangfu DE	RHOXF1	603	6	tf_targeting
Huangfu DE	RLF	977	6	tf_targeting
Huangfu DE	RNF141	1000	6	tf_targeting
Huangfu DE	RNF2	1285	6	tf_targeting
Huangfu DE	RNF4	346	6	tf_targeting
Huangfu DE	RORA	1078	6	tf_targeting
Huangfu DE	RORB	658	6	tf_targeting
Huangfu DE	RORC	910	12	tf_targeting
Huangfu DE	RPA3	421	6	tf_targeting
Huangfu DE	RPF1	136	6	tf_targeting
Huangfu DE	RPS4X	225	6	tf_targeting
Huangfu DE	RREB1	750	6	tf_targeting
Huangfu DE	RUNX1	1262	6	tf_targeting
Huangfu DE	RUNX1T1	1422	12	tf_targeting
Huangfu DE	RUNX2	1008	12	tf_targeting
Huangfu DE	RUNX3	1797	12	tf_targeting
Huangfu DE	RUVBL1	146	6	tf_targeting
Huangfu DE	RXRA	803	6	tf_targeting
Huangfu DE	RXRB	557	6	tf_targeting
Huangfu DE	RXRG	593	6	tf_targeting
Huangfu DE	SACM1L	709	6	tf_targeting
Huangfu DE	SAFB	531	6	tf_targeting
Huangfu DE	SAFB2	446	6	tf_targeting
Huangfu DE	SALL1	1115	6	tf_targeting
Huangfu DE	SALL2	567	6	tf_targeting
Huangfu DE	SALL3	1095	6	tf_targeting
Huangfu DE	SALL4	104	6	tf_targeting
Huangfu DE	SATB1	1836	12	tf_targeting
Huangfu DE	SATB2	767	6	tf_targeting
Huangfu DE	SCAND3	462	6	tf_targeting
Huangfu DE	SCAPER	669	6	tf_targeting
Huangfu DE	SCMH1	1477	12	tf_targeting
Huangfu DE	SCML4	428	6	tf_targeting
Huangfu DE	SCRT1	570	6	tf_targeting
Huangfu DE	SCRT2	562	6	tf_targeting
Huangfu DE	SCXA	271	5	tf_targeting
Huangfu DE	SCXB	640	5	tf_targeting
Huangfu DE	SEBOX	1279	6	tf_targeting
Huangfu DE	SETBP1	633	6	tf_targeting
Huangfu DE	SETD1A	763	6	tf_targeting
Huangfu DE	SETDB1	1697	6	tf_targeting
Huangfu DE	SETDB2	875	6	tf_targeting
Huangfu DE	SGSM2	519	6	tf_targeting
Huangfu DE	SH3D19	2246	12	tf_targeting
Huangfu DE	SHOX	408	6	tf_targeting
Huangfu DE	SHOX2	678	6	tf_targeting
Huangfu DE	SIM1	560	6	tf_targeting
Huangfu DE	SIM2	952	6	tf_targeting
Huangfu DE	SIN3A	1712	12	tf_targeting
Huangfu DE	SIRT6	1314	6	tf_targeting
Huangfu DE	SIX1	581	6	tf_targeting
Huangfu DE	SIX2	628	6	tf_targeting
Huangfu DE	SIX3	579	6	tf_targeting
Huangfu DE	SIX4	1718	6	tf_targeting
Huangfu DE	SIX5	757	6	tf_targeting
Huangfu DE	SIX6	540	6	tf_targeting
Huangfu DE	SKI	499	6	tf_targeting
Huangfu DE	SKIL	526	6	tf_targeting
Huangfu DE	SKOR1	895	6	tf_targeting
Huangfu DE	SKOR2	644	6	tf_targeting
Huangfu DE	SLC22A1	719	6	tf_targeting
Huangfu DE	SLC2A4RG	677	6	tf_targeting
Huangfu DE	SLC30A9	281	6	tf_targeting
Huangfu DE	SMAD1	1045	6	tf_targeting
Huangfu DE	SMAD2	581	6	tf_targeting
Huangfu DE	SMAD3	1990	6	tf_targeting
Huangfu DE	SMAD4	1925	6	tf_targeting
Huangfu DE	SMAD5	721	6	tf_targeting
Huangfu DE	SMAD6	546	6	tf_targeting
Huangfu DE	SMAD7	1399	6	tf_targeting
Huangfu DE	SMAD9	639	6	tf_targeting
Huangfu DE	SMARCA1	1185	6	tf_targeting
Huangfu DE	SMARCA2	764	6	tf_targeting
Huangfu DE	SMARCA4	1016	6	tf_targeting
Huangfu DE	SMARCA5	914	6	tf_targeting
Huangfu DE	SMARCB1	965	12	tf_targeting
Huangfu DE	SMARCC1	2012	6	tf_targeting
Huangfu DE	SMARCC2	894	6	tf_targeting
Huangfu DE	SMYD2	812	6	tf_targeting
Huangfu DE	SMYD3	612	6	tf_targeting
Huangfu DE	SNAI1	405	6	tf_targeting
Huangfu DE	SNAI2	679	6	tf_targeting
Huangfu DE	SNAI3	589	6	tf_targeting
Huangfu DE	SNAPC1	408	6	tf_targeting
Huangfu DE	SNAPC2	548	6	tf_targeting
Huangfu DE	SNAPC3	159	6	tf_targeting
Huangfu DE	SNAPC4	627	6	tf_targeting
Huangfu DE	SNAPC5	439	6	tf_targeting
Huangfu DE	SOHLH1	503	6	tf_targeting
Huangfu DE	SOHLH2	830	6	tf_targeting
Huangfu DE	SON	1369	12	tf_targeting
Huangfu DE	SOX1	550	6	tf_targeting
Huangfu DE	SOX10	675	6	tf_targeting
Huangfu DE	SOX11	1060	6	tf_targeting
Huangfu DE	SOX12	828	6	tf_targeting
Huangfu DE	SOX13	505	6	tf_targeting
Huangfu DE	SOX14	452	6	tf_targeting
Huangfu DE	SOX15	958	6	tf_targeting
Huangfu DE	SOX17	973	6	tf_targeting
Huangfu DE	SOX18	378	6	tf_targeting
Huangfu DE	SOX2	820	6	tf_targeting
Huangfu DE	SOX21	847	6	tf_targeting
Huangfu DE	SOX3	469	6	tf_targeting
Huangfu DE	SOX30	1339	12	tf_targeting
Huangfu DE	SOX4	3076	12	tf_targeting
Huangfu DE	SOX5	1403	12	tf_targeting
Huangfu DE	SOX6	2005	18	tf_targeting
Huangfu DE	SOX7	350	6	tf_targeting
Huangfu DE	SOX8	574	6	tf_targeting
Huangfu DE	SOX9	1114	6	tf_targeting
Huangfu DE	SP1	693	6	tf_targeting
Huangfu DE	SP100	686	6	tf_targeting
Huangfu DE	SP110	713	6	tf_targeting
Huangfu DE	SP140	529	6	tf_targeting
Huangfu DE	SP140L	650	6	tf_targeting
Huangfu DE	SP2	956	6	tf_targeting
Huangfu DE	SP3	541	6	tf_targeting
Huangfu DE	SP4	1105	6	tf_targeting
Huangfu DE	SP5	961	6	tf_targeting
Huangfu DE	SP6	553	6	tf_targeting
Huangfu DE	SP7	559	6	tf_targeting
Huangfu DE	SP8	428	6	tf_targeting
Huangfu DE	SP9	728	6	tf_targeting
Huangfu DE	SPDEF	525	6	tf_targeting
Huangfu DE	SPEN	751	6	tf_targeting
Huangfu DE	SPI1	697	6	tf_targeting
Huangfu DE	SPIB	508	6	tf_targeting
Huangfu DE	SPIC	477	6	tf_targeting
Huangfu DE	SPZ1	675	6	tf_targeting
Huangfu DE	SRCAP	721	6	tf_targeting
Huangfu DE	SREBF1	1152	12	tf_targeting
Huangfu DE	SREBF2	765	6	tf_targeting
Huangfu DE	SRF	373	6	tf_targeting
Huangfu DE	SRY	1250	6	tf_targeting
Huangfu DE	SS18	553	6	tf_targeting
Huangfu DE	SSRP1	246	6	tf_targeting
Huangfu DE	ST18	1084	6	tf_targeting
Huangfu DE	STAT1	611	6	tf_targeting
Huangfu DE	STAT2	744	6	tf_targeting
Huangfu DE	STAT3	458	6	tf_targeting
Huangfu DE	STAT4	686	6	tf_targeting
Huangfu DE	STAT5A	951	6	tf_targeting
Huangfu DE	STAT5B	452	6	tf_targeting
Huangfu DE	STAT6	685	6	tf_targeting
Huangfu DE	STOX2	2057	12	tf_targeting
Huangfu DE	STRA13	693	6	tf_targeting
Huangfu DE	STRAP	443	6	tf_targeting
Huangfu DE	SUB1	1511	12	tf_targeting
Huangfu DE	SULT2A1	538	6	tf_targeting
Huangfu DE	SUPT4H1	520	6	tf_targeting
Huangfu DE	SUPT5H	116	6	tf_targeting
Huangfu DE	SUZ12	429	6	tf_targeting
Huangfu DE	TADA2A	687	6	tf_targeting
Huangfu DE	TADA2B	884	6	tf_targeting
Huangfu DE	TADA3	547	6	tf_targeting
Huangfu DE	TAF1	78	6	tf_targeting
Huangfu DE	TAF10	437	6	tf_targeting
Huangfu DE	TAF11	586	6	tf_targeting
Huangfu DE	TAF12	1232	6	tf_targeting
Huangfu DE	TAF13	180	6	tf_targeting
Huangfu DE	TAF1A	20	6	tf_targeting
Huangfu DE	TAF1B	686	6	tf_targeting
Huangfu DE	TAF4	1140	6	tf_targeting
Huangfu DE	TAF4B	544	6	tf_targeting
Huangfu DE	TAF5	231	6	tf_targeting
Huangfu DE	TAF5L	979	6	tf_targeting
Huangfu DE	TAF6	517	6	tf_targeting
Huangfu DE	TAF7	2198	6	tf_targeting
Huangfu DE	TAF9	467	6	tf_targeting
Huangfu DE	TAL1	1352	12	tf_targeting
Huangfu DE	TAL2	609	6	tf_targeting
Huangfu DE	TARDBP	775	6	tf_targeting
Huangfu DE	TAZ	541	6	tf_targeting
Huangfu DE	TBP	779	6	tf_targeting
Huangfu DE	TBPL1	319	6	tf_targeting
Huangfu DE	TBPL2	951	6	tf_targeting
Huangfu DE	TBR1	835	6	tf_targeting
Huangfu DE	TBX1	532	6	tf_targeting
Huangfu DE	TBX10	766	6	tf_targeting
Huangfu DE	TBX15	802	6	tf_targeting
Huangfu DE	TBX18	1624	12	tf_targeting
Huangfu DE	TBX19	750	6	tf_targeting
Huangfu DE	TBX2	329	6	tf_targeting
Huangfu DE	TBX20	635	6	tf_targeting
Huangfu DE	TBX21	746	6	tf_targeting
Huangfu DE	TBX22	767	6	tf_targeting
Huangfu DE	TBX3	715	6	tf_targeting
Huangfu DE	TBX4	1248	12	tf_targeting
Huangfu DE	TBX5	1955	12	tf_targeting
Huangfu DE	TBX6	570	6	tf_targeting
Huangfu DE	TBXT	1060	6	tf_targeting
Huangfu DE	TCEB1	499	6	tf_targeting
Huangfu DE	TCEB2	1175	6	tf_targeting
Huangfu DE	TCEB3	1052	6	tf_targeting
Huangfu DE	TCERG1	933	6	tf_targeting
Huangfu DE	TCF12	1053	12	tf_targeting
Huangfu DE	TCF15	655	6	tf_targeting
Huangfu DE	TCF19	1809	12	tf_targeting
Huangfu DE	TCF20	650	6	tf_targeting
Huangfu DE	TCF21	1026	6	tf_targeting
Huangfu DE	TCF23	531	6	tf_targeting
Huangfu DE	TCF24	463	6	tf_targeting
Huangfu DE	TCF25	768	6	tf_targeting
Huangfu DE	TCF3	835	6	tf_targeting
Huangfu DE	TCF4	782	6	tf_targeting
Huangfu DE	TCF7	766	6	tf_targeting
Huangfu DE	TCF7L1	978	6	tf_targeting
Huangfu DE	TCF7L2	948	6	tf_targeting
Huangfu DE	TCFL5	811	6	tf_targeting
Huangfu DE	TEAD1	815	6	tf_targeting
Huangfu DE	TEAD2	314	6	tf_targeting
Huangfu DE	TEAD3	361	6	tf_targeting
Huangfu DE	TEAD4	378	6	tf_targeting
Huangfu DE	TEF	981	12	tf_targeting
Huangfu DE	TERF1	721	6	tf_targeting
Huangfu DE	TERF2	858	6	tf_targeting
Huangfu DE	TET1	675	6	tf_targeting
Huangfu DE	TET2	887	6	tf_targeting
Huangfu DE	TET3	673	6	tf_targeting
Huangfu DE	TFAM	540	6	tf_targeting
Huangfu DE	TFAP2A	1400	12	tf_targeting
Huangfu DE	TFAP2B	468	6	tf_targeting
Huangfu DE	TFAP2C	1124	6	tf_targeting
Huangfu DE	TFAP2D	447	6	tf_targeting
Huangfu DE	TFAP2E	647	6	tf_targeting
Huangfu DE	TFAP4	1162	6	tf_targeting
Huangfu DE	TFCP2	1084	6	tf_targeting
Huangfu DE	TFCP2L1	486	6	tf_targeting
Huangfu DE	TFDP1	303	6	tf_targeting
Huangfu DE	TFDP2	2020	12	tf_targeting
Huangfu DE	TFDP3	312	6	tf_targeting
Huangfu DE	TFEB	1084	12	tf_targeting
Huangfu DE	TFEC	691	6	tf_targeting
Huangfu DE	TFRC	3584	1	positive_control
Huangfu DE	TGFB1I1	456	6	tf_targeting
Huangfu DE	TGIF1	881	6	tf_targeting
Huangfu DE	TGIF2	600	6	tf_targeting
Huangfu DE	TGIF2LX	425	4	tf_targeting
Huangfu DE	TGIF2LY	605	4	tf_targeting
Huangfu DE	THAP1	466	6	tf_targeting
Huangfu DE	THAP10	595	6	tf_targeting
Huangfu DE	THAP11	818	6	tf_targeting
Huangfu DE	THAP2	1793	12	tf_targeting
Huangfu DE	THAP3	628	6	tf_targeting
Huangfu DE	THAP4	590	6	tf_targeting
Huangfu DE	THAP5	769	6	tf_targeting
Huangfu DE	THAP6	478	6	tf_targeting
Huangfu DE	THAP7	1028	6	tf_targeting
Huangfu DE	THAP8	606	6	tf_targeting
Huangfu DE	THAP9	917	6	tf_targeting
Huangfu DE	THRA	1338	6	tf_targeting
Huangfu DE	THRB	485	6	tf_targeting
Huangfu DE	THYN1	620	6	tf_targeting
Huangfu DE	TIGD1	919	6	tf_targeting
Huangfu DE	TIGD2	536	6	tf_targeting
Huangfu DE	TIGD3	732	6	tf_targeting
Huangfu DE	TIGD4	528	6	tf_targeting
Huangfu DE	TIGD5	796	6	tf_targeting
Huangfu DE	TIGD6	528	6	tf_targeting
Huangfu DE	TIGD7	474	6	tf_targeting
Huangfu DE	TLX1	920	6	tf_targeting
Huangfu DE	TLX2	549	6	tf_targeting
Huangfu DE	TLX3	770	6	tf_targeting
Huangfu DE	TMF1	644	6	tf_targeting
Huangfu DE	TNXB	751	6	tf_targeting
Huangfu DE	TOPORS	683	6	tf_targeting
Huangfu DE	TOX	601	6	tf_targeting
Huangfu DE	TOX2	506	6	tf_targeting
Huangfu DE	TOX3	1163	6	tf_targeting
Huangfu DE	TOX4	583	6	tf_targeting
Huangfu DE	TP53	1151	6	tf_targeting
Huangfu DE	TP53BP1	1762	12	tf_targeting
Huangfu DE	TP53BP2	673	6	tf_targeting
Huangfu DE	TP63	359	6	tf_targeting
Huangfu DE	TP73	1546	6	tf_targeting
Huangfu DE	TPI1	641	6	tf_targeting
Huangfu DE	TPRX1	389	6	tf_targeting
Huangfu DE	TRAFD1	1159	6	tf_targeting
Huangfu DE	TRERF1	644	6	tf_targeting
Huangfu DE	TRIM22	1089	6	tf_targeting
Huangfu DE	TRIM25	598	6	tf_targeting
Huangfu DE	TRIM27	589	6	tf_targeting
Huangfu DE	TRIM28	838	6	tf_targeting
Huangfu DE	TRIM29	1184	12	tf_targeting
Huangfu DE	TRPS1	1832	6	tf_targeting
Huangfu DE	TSC22D1	682	6	tf_targeting
Huangfu DE	TSC22D2	930	6	tf_targeting
Huangfu DE	TSC22D3	597	6	tf_targeting
Huangfu DE	TSC22D4	472	6	tf_targeting
Huangfu DE	TSHZ1	540	6	tf_targeting
Huangfu DE	TSHZ2	512	5	tf_targeting
Huangfu DE	TSHZ3	484	6	tf_targeting
Huangfu DE	TTF1	915	6	tf_targeting
Huangfu DE	TUB	944	6	tf_targeting
Huangfu DE	TULP1	663	6	tf_targeting
Huangfu DE	TULP2	483	6	tf_targeting
Huangfu DE	TULP3	1457	12	tf_targeting
Huangfu DE	TULP4	747	6	tf_targeting
Huangfu DE	TWIST1	701	6	tf_targeting
Huangfu DE	TWIST2	876	6	tf_targeting
Huangfu DE	UBN1	798	6	tf_targeting
Huangfu DE	UBP1	583	6	tf_targeting
Huangfu DE	UNCX	948	6	tf_targeting
Huangfu DE	UNKL	1822	6	tf_targeting
Huangfu DE	USF1	419	6	tf_targeting
Huangfu DE	USF2	781	6	tf_targeting
Huangfu DE	VAV1	342	6	tf_targeting
Huangfu DE	VAX1	636	6	tf_targeting
Huangfu DE	VAX2	600	6	tf_targeting
Huangfu DE	VDR	948	6	tf_targeting
Huangfu DE	VENTX	429	6	tf_targeting
Huangfu DE	VEZF1	1399	6	tf_targeting
Huangfu DE	VPS72	225	6	tf_targeting
Huangfu DE	VSX1	441	6	tf_targeting
Huangfu DE	VSX2	349	6	tf_targeting
Huangfu DE	WDHD1	459	6	tf_targeting
Huangfu DE	WDR82	865	6	tf_targeting
Huangfu DE	WHSC1	581	6	tf_targeting
Huangfu DE	WIZ	835	6	tf_targeting
Huangfu DE	WNK1	655	6	tf_targeting
Huangfu DE	WT1	574	6	tf_targeting
Huangfu DE	XBP1	723	6	tf_targeting
Huangfu DE	XPA	373	6	tf_targeting
Huangfu DE	XRCC5	564	6	tf_targeting
Huangfu DE	XRCC6	947	6	tf_targeting
Huangfu DE	YAF2	644	6	tf_targeting
Huangfu DE	YAP1	593	6	tf_targeting
Huangfu DE	YBX1	566	6	tf_targeting
Huangfu DE	YBX2	782	6	tf_targeting
Huangfu DE	YBX3	465	6	tf_targeting
Huangfu DE	YEATS2	642	6	tf_targeting
Huangfu DE	YWHAE	931	6	tf_targeting
Huangfu DE	YWHAZ	486	6	tf_targeting
Huangfu DE	YY1	830	6	tf_targeting
Huangfu DE	YY2	783	5	tf_targeting
Huangfu DE	ZBED1	475	6	tf_targeting
Huangfu DE	ZBED2	701	6	tf_targeting
Huangfu DE	ZBED3	886	6	tf_targeting
Huangfu DE	ZBED4	637	6	tf_targeting
Huangfu DE	ZBED5	758	6	tf_targeting
Huangfu DE	ZBED6	379	4	tf_targeting
Huangfu DE	ZBTB1	853	6	tf_targeting
Huangfu DE	ZBTB10	375	6	tf_targeting
Huangfu DE	ZBTB11	1675	6	tf_targeting
Huangfu DE	ZBTB12	936	6	tf_targeting
Huangfu DE	ZBTB14	569	6	tf_targeting
Huangfu DE	ZBTB16	628	6	tf_targeting
Huangfu DE	ZBTB17	797	6	tf_targeting
Huangfu DE	ZBTB18	918	6	tf_targeting
Huangfu DE	ZBTB2	535	6	tf_targeting
Huangfu DE	ZBTB20	1809	12	tf_targeting
Huangfu DE	ZBTB21	639	6	tf_targeting
Huangfu DE	ZBTB22	916	6	tf_targeting
Huangfu DE	ZBTB24	675	6	tf_targeting
Huangfu DE	ZBTB25	790	6	tf_targeting
Huangfu DE	ZBTB26	589	6	tf_targeting
Huangfu DE	ZBTB3	559	6	tf_targeting
Huangfu DE	ZBTB32	520	6	tf_targeting
Huangfu DE	ZBTB33	637	6	tf_targeting
Huangfu DE	ZBTB34	324	6	tf_targeting
Huangfu DE	ZBTB37	757	6	tf_targeting
Huangfu DE	ZBTB38	1096	12	tf_targeting
Huangfu DE	ZBTB39	389	6	tf_targeting
Huangfu DE	ZBTB4	1023	12	tf_targeting
Huangfu DE	ZBTB40	1172	6	tf_targeting
Huangfu DE	ZBTB41	1270	6	tf_targeting
Huangfu DE	ZBTB42	1046	6	tf_targeting
