2025-09-12 17:55:59.092831	https://www.encodeproject.org/report/?type=Experiment&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&assay_title=TF+ChIP-seq&status=released&biosample_ontology.term_name=WTC11&files.file_type=bed+narrowPeak&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR127NBZ/	ENCSR127NBZ	ChIP-seq	TF ChIP-seq	cell line	/targets/ERG-human/	ERG	ERG	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ERG	WTC11	GEO:GSE209559	eGFP-ERG ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF535LJN/,/files/ENCFF736NWL/,/files/ENCFF273TUW/,/files/ENCFF120RFF/,/files/ENCFF916OKK/,/files/ENCFF063DBR/,/files/ENCFF581OLW/,/files/ENCFF018XLM/,/files/ENCFF966HMI/,/files/ENCFF590EIX/,/files/ENCFF946AVU/,/files/ENCFF718MEN/,/files/ENCFF687RHZ/,/files/ENCFF934JHT/,/files/ENCFF911KAD/,/files/ENCFF642JFF/,/files/ENCFF098YWC/,/files/ENCFF197YJO/,/files/ENCFF011YUL/,/files/ENCFF555HXA/,/files/ENCFF393XSG/,/files/ENCFF879VUL/,/files/ENCFF910CYH/,/files/ENCFF426QRU/,/files/ENCFF087NFS/,/files/ENCFF636DFD/		ENCBS868NKT,ENCBS631AHS	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/82978958-330a-4028-80be-8b7bd1930eaf/,/replicates/30af48e4-b825-4866-b569-17084b91fb05/				
/experiments/ENCSR349FYX/	ENCSR349FYX	ChIP-seq	TF ChIP-seq	cell line	/targets/MAX-human/	MAX	MAX	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens MAX	WTC11	GEO:GSE231018	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF529DGL/,/files/ENCFF760XVT/,/files/ENCFF979PQA/,/files/ENCFF760NBK/,/files/ENCFF155FRH/,/files/ENCFF094ORQ/,/files/ENCFF951ZVL/,/files/ENCFF359SRU/,/files/ENCFF787DSW/,/files/ENCFF183QAS/,/files/ENCFF734UQL/,/files/ENCFF353XDG/,/files/ENCFF661SCN/,/files/ENCFF887NBY/,/files/ENCFF200URB/,/files/ENCFF836HAK/,/files/ENCFF118MCL/,/files/ENCFF197IBQ/,/files/ENCFF596RQQ/,/files/ENCFF223QFY/,/files/ENCFF124WNF/,/files/ENCFF117UHA/,/files/ENCFF662HYL/,/files/ENCFF798VMF/		ENCBS439OEX,ENCBS456GIT	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/27fdcc34-65f6-4166-aba7-9ac8eef837db/,/replicates/9f98a58c-a7c4-4c6f-9383-362fd1ac0bfb/				
/experiments/ENCSR760GZL/	ENCSR760GZL	ChIP-seq	TF ChIP-seq	cell line	/targets/TP53-human/	TP53	TP53	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TP53	WTC11	GEO:GSE230950	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF038LBK/,/files/ENCFF004KWJ/,/files/ENCFF924YJP/,/files/ENCFF804MGI/,/files/ENCFF034NEL/,/files/ENCFF639FRP/,/files/ENCFF424ZSU/,/files/ENCFF877LNP/,/files/ENCFF380JXC/,/files/ENCFF085KEX/,/files/ENCFF229TYS/,/files/ENCFF518OZM/,/files/ENCFF728WOV/,/files/ENCFF757DHH/,/files/ENCFF073MNJ/,/files/ENCFF854YMM/,/files/ENCFF403HEQ/,/files/ENCFF836OCV/,/files/ENCFF716JRR/,/files/ENCFF280RDQ/,/files/ENCFF967KBG/,/files/ENCFF628NGH/,/files/ENCFF359JCU/,/files/ENCFF919SFL/		ENCBS648OTZ,ENCBS742MSK	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/ba323177-be59-4323-a8eb-8d3066cec6f1/,/replicates/0ec27c68-ea48-4202-9851-82427c3f8b90/				
/experiments/ENCSR879YNX/	ENCSR879YNX	ChIP-seq	TF ChIP-seq	cell line	/targets/ATF3-human/	ATF3	ATF3	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ATF3	WTC11	GEO:GSE231139	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF166XCW/,/files/ENCFF103FSH/,/files/ENCFF776HYU/,/files/ENCFF045FTE/,/files/ENCFF199TBM/,/files/ENCFF018XFI/,/files/ENCFF362NBL/,/files/ENCFF867DHX/,/files/ENCFF253YMG/,/files/ENCFF764PBT/,/files/ENCFF341RJA/,/files/ENCFF750UWT/,/files/ENCFF077LCP/,/files/ENCFF911IWA/,/files/ENCFF591TSL/,/files/ENCFF016WQQ/,/files/ENCFF239WOH/,/files/ENCFF046YER/,/files/ENCFF960ARL/,/files/ENCFF519QFH/,/files/ENCFF631ENQ/,/files/ENCFF977HVY/,/files/ENCFF057SSO/,/files/ENCFF887NWU/		ENCBS382EPH,ENCBS854JHR	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/f9480173-eff8-4eeb-8a01-0fa41e5c1ac4/,/replicates/bdcbf509-eccd-4dfe-9d7a-1aa68de33cfc/				
/experiments/ENCSR264OKN/	ENCSR264OKN	ChIP-seq	TF ChIP-seq	cell line	/targets/E2F4-human/	E2F4	E2F4	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens E2F4	WTC11	GEO:GSE230931	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF357RFV/,/files/ENCFF128OSI/,/files/ENCFF296LTC/,/files/ENCFF245TCD/,/files/ENCFF661EKK/,/files/ENCFF290YTT/,/files/ENCFF506KBC/,/files/ENCFF051EWM/,/files/ENCFF322NMN/,/files/ENCFF571TMG/,/files/ENCFF044SWR/,/files/ENCFF775ZDR/,/files/ENCFF061BOG/,/files/ENCFF465RMF/,/files/ENCFF592JBT/,/files/ENCFF812GUL/,/files/ENCFF474AHY/,/files/ENCFF562PHC/,/files/ENCFF574OKJ/,/files/ENCFF504OCA/,/files/ENCFF832IVC/,/files/ENCFF388XGR/,/files/ENCFF657ZTD/,/files/ENCFF630TVS/		ENCBS479PDF,ENCBS132OAY	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/cacebbe8-cd17-48a3-92d2-ebec2f50d67b/,/replicates/e8ecc845-7c41-4c2b-98e4-23ccd741da6d/				
/experiments/ENCSR962BEI/	ENCSR962BEI	ChIP-seq	TF ChIP-seq	cell line	/targets/ZBTB21-human/	ZBTB21	ZBTB21	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB21	WTC11	GEO:GSE231275	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF761ABF/,/files/ENCFF727HBT/,/files/ENCFF935UBF/,/files/ENCFF243MQJ/,/files/ENCFF942ZUN/,/files/ENCFF678YDL/,/files/ENCFF374VXN/,/files/ENCFF326OVP/,/files/ENCFF283KBI/,/files/ENCFF715BAP/,/files/ENCFF935ZQC/,/files/ENCFF677ZYY/,/files/ENCFF073ZUP/,/files/ENCFF485MTI/,/files/ENCFF158NKH/,/files/ENCFF555DIC/,/files/ENCFF059NQB/,/files/ENCFF555YWA/,/files/ENCFF248QLP/,/files/ENCFF064UDI/,/files/ENCFF823LYC/,/files/ENCFF827DXZ/,/files/ENCFF165KOI/,/files/ENCFF212DVE/		ENCBS292RSQ,ENCBS692SFB	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/f70a9048-924f-4e20-bcff-96dcfc4d7e73/,/replicates/ecb7e791-d92f-4025-b91c-4d94638781f2/				
/experiments/ENCSR150LGS/	ENCSR150LGS	ChIP-seq	TF ChIP-seq	cell line	/targets/E2F5-human/	E2F5	E2F5	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens E2F5	WTC11	GEO:GSE231159	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF242UYW/,/files/ENCFF724ZAN/,/files/ENCFF087FPU/,/files/ENCFF746QNQ/,/files/ENCFF831UZC/,/files/ENCFF274QFR/,/files/ENCFF776ECI/,/files/ENCFF875QKE/,/files/ENCFF148ZPR/,/files/ENCFF826WUD/,/files/ENCFF495SJE/,/files/ENCFF583KAD/,/files/ENCFF010CIY/,/files/ENCFF620XYU/,/files/ENCFF568UFG/,/files/ENCFF905GYS/,/files/ENCFF558JOH/,/files/ENCFF428TZW/,/files/ENCFF890ZPX/,/files/ENCFF874MGV/,/files/ENCFF688OLF/,/files/ENCFF257EFY/,/files/ENCFF449LLF/,/files/ENCFF404YCP/		ENCBS106IVY,ENCBS852PXN	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/2a5cf35c-88ce-4f12-af7e-13ed504af68f/,/replicates/046d633e-1aa0-403d-9a14-1d6db45a07ac/				
/experiments/ENCSR231CZR/	ENCSR231CZR	ChIP-seq	TF ChIP-seq	cell line	/targets/SOX15-human/	SOX15	SOX15	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens SOX15	WTC11	GEO:GSE187144	eGFP-SOX15 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF371PHP/,/files/ENCFF568AVH/,/files/ENCFF360RSZ/,/files/ENCFF187DRA/,/files/ENCFF617LFT/,/files/ENCFF669EUU/,/files/ENCFF412HGR/,/files/ENCFF058NNO/,/files/ENCFF009JBX/,/files/ENCFF294QPK/,/files/ENCFF546BWS/,/files/ENCFF613LON/,/files/ENCFF812XUO/,/files/ENCFF856RYO/,/files/ENCFF318JLT/,/files/ENCFF458LKU/,/files/ENCFF101EAF/,/files/ENCFF213EZX/,/files/ENCFF491XNI/,/files/ENCFF231YUD/,/files/ENCFF322KBZ/,/files/ENCFF088UIR/,/files/ENCFF815TZZ/,/files/ENCFF302SVH/,/files/ENCFF606BSZ/,/files/ENCFF512NCN/,/files/ENCFF286XSK/,/files/ENCFF906XOV/,/files/ENCFF424HZC/,/files/ENCFF688SFN/		ENCBS787LWW,ENCBS683JWW	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/42d154f8-20c7-4dd3-9084-7a9449d7334b/,/replicates/8cf1a814-4d9a-4dc4-be62-66aa3591cd53/				
/experiments/ENCSR987FPY/	ENCSR987FPY	ChIP-seq	TF ChIP-seq	cell line	/targets/ATF6-human/	ATF6	ATF6	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ATF6	WTC11	GEO:GSE231295	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF556GUJ/,/files/ENCFF495YOQ/,/files/ENCFF861ZOR/,/files/ENCFF636UKO/,/files/ENCFF655HAA/,/files/ENCFF079SXR/,/files/ENCFF400OST/,/files/ENCFF926UJC/,/files/ENCFF359KUV/,/files/ENCFF631QQM/,/files/ENCFF157NBT/,/files/ENCFF264QMT/,/files/ENCFF896AVF/,/files/ENCFF806UOE/,/files/ENCFF607AFL/,/files/ENCFF070NEU/,/files/ENCFF418ICV/,/files/ENCFF953GZH/,/files/ENCFF858QQK/,/files/ENCFF201UUE/,/files/ENCFF694CEJ/,/files/ENCFF387JLY/,/files/ENCFF844DBH/,/files/ENCFF864VUA/		ENCBS209CRY,ENCBS162EXV	2,1	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/7a1b33bd-c0be-4672-81d5-10ebf0435d34/,/replicates/51821126-5ad8-45a4-ba2a-620c4f62f85d/				
/experiments/ENCSR023IPQ/	ENCSR023IPQ	ChIP-seq	TF ChIP-seq	cell line	/targets/PRRX2-human/	PRRX2	PRRX2	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens PRRX2	WTC11	GEO:GSE208469	eGFP-PRRX2 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF867DJE/,/files/ENCFF931SSV/,/files/ENCFF122NEO/,/files/ENCFF134EJQ/,/files/ENCFF462KFV/,/files/ENCFF970GLW/,/files/ENCFF968YLK/,/files/ENCFF955BOS/,/files/ENCFF376VSC/,/files/ENCFF623EHJ/,/files/ENCFF437INR/,/files/ENCFF111BZB/,/files/ENCFF595NTR/,/files/ENCFF955KBE/,/files/ENCFF986NYV/,/files/ENCFF816XOP/,/files/ENCFF728JNA/,/files/ENCFF270OAY/,/files/ENCFF944SPS/,/files/ENCFF459RFA/,/files/ENCFF221RPA/,/files/ENCFF435LHJ/,/files/ENCFF107JGJ/,/files/ENCFF933CMF/,/files/ENCFF531HJB/,/files/ENCFF899FXH/		ENCBS497WYL,ENCBS806BOS	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/c11dc08c-b835-4b54-9b70-aafdf8292b22/,/replicates/4179256a-a3f9-413a-9322-b63ca753e396/				
/experiments/ENCSR910UQX/	ENCSR910UQX	ChIP-seq	TF ChIP-seq	cell line	/targets/TGIF2-human/	TGIF2	TGIF2	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TGIF2	WTC11	GEO:GSE231182	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF651JWE/,/files/ENCFF697QYM/,/files/ENCFF606MUI/,/files/ENCFF241WZQ/,/files/ENCFF462JQF/,/files/ENCFF136RBS/,/files/ENCFF315WAD/,/files/ENCFF058KZY/,/files/ENCFF045MLD/,/files/ENCFF175PGU/,/files/ENCFF254THU/,/files/ENCFF731MVS/,/files/ENCFF133TMX/,/files/ENCFF947CJX/,/files/ENCFF242FZR/,/files/ENCFF992KXT/,/files/ENCFF356KKO/,/files/ENCFF067YDS/,/files/ENCFF564QPA/,/files/ENCFF219OPP/,/files/ENCFF372BTB/,/files/ENCFF982SOD/,/files/ENCFF999YWX/,/files/ENCFF649SHI/		ENCBS954SHW,ENCBS465DBG	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/0a0e4edd-d9e4-4506-89b7-aed0b9fe9e81/,/replicates/d1edcfda-3037-46c1-998d-8110ba55fd17/				
/experiments/ENCSR181ELQ/	ENCSR181ELQ	ChIP-seq	TF ChIP-seq	cell line	/targets/OVOL2-human/	OVOL2	OVOL2	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens OVOL2	WTC11	GEO:GSE187232	eGFP-OVOL2 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF987MBB/,/files/ENCFF790UZO/,/files/ENCFF579ISJ/,/files/ENCFF062HBU/,/files/ENCFF161VUE/,/files/ENCFF524DOL/,/files/ENCFF164PRN/,/files/ENCFF334FQM/,/files/ENCFF716BGF/,/files/ENCFF392TIR/,/files/ENCFF381DEJ/,/files/ENCFF966CHR/,/files/ENCFF220GDG/,/files/ENCFF728QVE/,/files/ENCFF049BEW/,/files/ENCFF679ORL/,/files/ENCFF581WFU/,/files/ENCFF780XKS/,/files/ENCFF196NZU/,/files/ENCFF291XLA/,/files/ENCFF668AQS/,/files/ENCFF051NVX/,/files/ENCFF863SFO/,/files/ENCFF270HXQ/,/files/ENCFF957FXI/,/files/ENCFF823CYU/,/files/ENCFF952ZPN/,/files/ENCFF180VAA/,/files/ENCFF163USE/,/files/ENCFF350GEB/		ENCBS549LXL,ENCBS838QPG	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/b8656924-e685-4f7d-b004-351bbbb3888a/,/replicates/3a71dc0f-a824-45ad-b8ce-0d691a11cdd7/				
/experiments/ENCSR288NNJ/	ENCSR288NNJ	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF416-human/	ZNF416	ZNF416	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF416	WTC11	GEO:GSE187350	eGFP-ZNF416 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF203CPG/,/files/ENCFF052FWY/,/files/ENCFF560IQI/,/files/ENCFF314BRX/,/files/ENCFF955BCO/,/files/ENCFF176IXL/,/files/ENCFF308MMQ/,/files/ENCFF328VBJ/,/files/ENCFF319USX/,/files/ENCFF587IMV/,/files/ENCFF430TGT/,/files/ENCFF525LKQ/,/files/ENCFF339WLS/,/files/ENCFF999NVV/,/files/ENCFF310OZJ/,/files/ENCFF943DPR/,/files/ENCFF761SOL/,/files/ENCFF279GXS/,/files/ENCFF343QBA/,/files/ENCFF588PAD/,/files/ENCFF863FDE/,/files/ENCFF122XFZ/,/files/ENCFF454GLR/,/files/ENCFF717CPE/,/files/ENCFF754GCP/,/files/ENCFF407TAZ/		ENCBS366VMA,ENCBS501IGG	2,1	2	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/5caa8d51-3115-460f-bf5a-571cb1bac88d/,/replicates/cd592bf9-c486-4735-b0b7-6d7887313fe1/				
/experiments/ENCSR373KKV/	ENCSR373KKV	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF138-human/	ZNF138	ZNF138	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF138	WTC11	GEO:GSE231068	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF106RDE/,/files/ENCFF841DTL/,/files/ENCFF529XII/,/files/ENCFF688UVN/,/files/ENCFF024FUS/,/files/ENCFF122UXQ/,/files/ENCFF949EJK/,/files/ENCFF674LCU/,/files/ENCFF561YWD/,/files/ENCFF050SJZ/,/files/ENCFF859DQU/,/files/ENCFF752MDH/,/files/ENCFF271EBZ/,/files/ENCFF725YKC/,/files/ENCFF507GNO/,/files/ENCFF780GWI/,/files/ENCFF349IRP/,/files/ENCFF884PYP/,/files/ENCFF239RKP/,/files/ENCFF262TWW/,/files/ENCFF679PUI/,/files/ENCFF270TFX/,/files/ENCFF189SMF/,/files/ENCFF800FUU/		ENCBS594GCS,ENCBS069NPK	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/50e6f0a1-00ad-449a-96b5-4be2459fc079/,/replicates/3fa29a2e-1f95-4f3b-b8bf-eab80a1ef538/				
/experiments/ENCSR887VJM/	ENCSR887VJM	ChIP-seq	TF ChIP-seq	cell line	/targets/ATF1-human/	ATF1	ATF1	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ATF1	WTC11	GEO:GSE231144	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF496HHZ/,/files/ENCFF170FME/,/files/ENCFF022KLG/,/files/ENCFF809RBG/,/files/ENCFF839ZKO/,/files/ENCFF837VPJ/,/files/ENCFF629LKH/,/files/ENCFF094UYC/,/files/ENCFF277KMM/,/files/ENCFF551AYB/,/files/ENCFF150KVX/,/files/ENCFF329XUP/,/files/ENCFF826HSZ/,/files/ENCFF837OBV/,/files/ENCFF366NAZ/,/files/ENCFF607YDJ/,/files/ENCFF320HZF/,/files/ENCFF393QPE/,/files/ENCFF395OJF/,/files/ENCFF860BLP/,/files/ENCFF372TSI/,/files/ENCFF792UEK/,/files/ENCFF354DFT/,/files/ENCFF563OAK/		ENCBS355ACU,ENCBS396DBK	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/6c393608-f20e-4ff8-ac66-c38ad47d4d42/,/replicates/2a5fbddf-a932-486b-bd9d-5d020076e1c0/				
/experiments/ENCSR934WOF/	ENCSR934WOF	ChIP-seq	TF ChIP-seq	cell line	/targets/TEAD1-human/	TEAD1	TEAD1	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TEAD1	WTC11	GEO:GSE231223	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF144BNT/,/files/ENCFF021WXQ/,/files/ENCFF070RES/,/files/ENCFF662CAG/,/files/ENCFF140BPL/,/files/ENCFF340JRD/,/files/ENCFF189UUA/,/files/ENCFF871AYV/,/files/ENCFF842NIH/,/files/ENCFF780LCV/,/files/ENCFF562OBD/,/files/ENCFF770HJV/,/files/ENCFF391FQI/,/files/ENCFF464BVI/,/files/ENCFF136DDM/,/files/ENCFF587DAO/,/files/ENCFF479GXQ/,/files/ENCFF978NZK/,/files/ENCFF191LDX/,/files/ENCFF852EUI/,/files/ENCFF123NED/,/files/ENCFF502QUV/,/files/ENCFF716WUD/,/files/ENCFF040BWK/		ENCBS964PBG,ENCBS635SQP	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/9825918c-edba-47dd-a65a-816c2f45d08f/,/replicates/14a085ab-e851-4f70-af8e-b59cdadc8f8e/				
/experiments/ENCSR115QIT/	ENCSR115QIT	ChIP-seq	TF ChIP-seq	cell line	/targets/ZKSCAN8-human/	ZKSCAN8	ZKSCAN8	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZKSCAN8	WTC11	GEO:GSE231092	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF068UVW/,/files/ENCFF703GGX/,/files/ENCFF732KVA/,/files/ENCFF315HKZ/,/files/ENCFF289TCZ/,/files/ENCFF574SWE/,/files/ENCFF098QAX/,/files/ENCFF981RMZ/,/files/ENCFF376PWJ/,/files/ENCFF473FXU/,/files/ENCFF458KRD/,/files/ENCFF956OVB/,/files/ENCFF083PRF/,/files/ENCFF008USN/,/files/ENCFF728RQD/,/files/ENCFF308HTB/,/files/ENCFF156IIP/,/files/ENCFF840JMU/,/files/ENCFF926AOF/,/files/ENCFF091YWO/,/files/ENCFF416MZE/,/files/ENCFF837WUG/,/files/ENCFF304PSJ/,/files/ENCFF666HNJ/		ENCBS004YQC,ENCBS067ROZ	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/54f89bbb-d428-42dd-9971-43dc906fdf1f/,/replicates/422cfcdd-1465-4a89-bae2-e3a7e1dbcb4c/				
